,0,1
461,55,125
462,56,6
463,56,32
464,56,39
465,56,44
466,56,48
467,56,54
468,56,55
469,56,65
470,56,76
471,56,82
472,56,95
473,56,103
474,56,125
475,58,8
476,58,20
477,58,30
478,58,36
479,58,37
480,58,39
481,58,46
482,58,69
483,58,85
484,58,102
485,58,110
486,58,119
487,58,136
488,59,1
489,59,2
490,59,97
491,59,102
492,59,108
493,59,112
494,59,118
495,60,11
496,60,13
497,60,15
498,60,35
499,60,135
500,61,87
501,62,5
502,62,6
503,62,17
504,62,28
505,62,32
506,62,33
507,62,40
508,62,50
509,62,66
510,62,69
511,62,86
512,62,100
513,62,106
514,62,110
515,62,111
516,62,118
517,62,119
518,62,123
519,62,127
520,62,130
521,62,132
522,62,137
523,62,139
524,62,141
525,63,124
526,64,98
527,64,114
528,65,54
529,65,56
530,65,88
531,65,117
532,66,5
533,66,17
534,66,26
535,66,28
536,66,29
537,66,33
538,66,36
539,66,40
540,66,50
541,66,62
542,66,69
543,66,86
544,66,91
545,66,100
546,66,102
547,66,106
548,66,110
549,66,111
550,66,119
551,66,126
552,66,127
553,66,130
554,66,132
555,66,137
556,66,139
557,67,26
558,67,28
559,67,32
560,67,43
561,67,50
562,67,100
563,67,119
564,67,132
565,68,12
566,68,14
567,68,17
568,68,106
569,68,108
570,68,112
571,68,118
572,69,0
573,69,5
574,69,26
575,69,28
576,69,32
577,69,46
578,69,50
579,69,58
580,69,62
581,69,66
582,69,86
583,69,94
584,69,100
585,69,102
586,69,103
587,69,110
588,69,119
589,69,123
590,69,127
591,69,132
592,69,136
593,69,137
594,70,4
595,70,7
596,70,13
597,70,15
598,70,35
599,70,38
600,70,78
601,70,98
602,70,120
603,70,134
604,70,135
605,72,11
606,72,23
607,72,27
608,72,98
609,72,114
610,75,0
611,75,2
612,75,30
613,75,36
614,75,37
615,75,95
616,75,110
617,75,125
618,76,0
619,76,6
620,76,28
621,76,37
622,76,39
623,76,48
624,76,54
625,76,55
626,76,56
627,76,82
628,76,86
629,76,89
630,76,94
631,76,110
632,76,125
633,76,136
634,76,137
635,78,13
636,78,38
637,78,70
638,78,120
639,78,134
640,80,16
641,80,20
642,80,36
643,80,52
644,80,113
645,81,31
646,82,3
647,82,6
648,82,32
649,82,39
650,82,48
651,82,55
652,82,56
653,82,76
654,82,86
655,82,89
656,82,94
657,82,110
658,82,125
659,82,137
660,83,96
661,83,115
662,84,107
663,85,1
664,85,46
665,85,58
666,85,97
667,85,136
668,86,0
669,86,5
670,86,6
671,86,28
672,86,29
673,86,30
674,86,32
675,86,33
676,86,36
677,86,37
678,86,40
679,86,48
680,86,62
681,86,66
682,86,69
683,86,76
684,86,82
685,86,94
686,86,100
687,86,110
688,86,111
689,86,119
690,86,123
691,86,125
692,86,127
693,86,136
694,86,137
695,86,141
696,87,61
697,88,65
698,88,124
699,88,131
700,89,3
701,89,39
702,89,76
703,89,82
704,89,125
705,89,137
706,90,4
707,90,38
708,90,114
709,91,9
710,91,22
711,91,26
712,91,33
713,91,50
714,91,66
715,91,119
716,91,126
717,91,130
718,91,132
719,91,139
720,92,21
721,93,13
722,94,0
723,94,6
724,94,28
725,94,37
726,94,39
727,94,40
728,94,48
729,94,69
730,94,76
731,94,82
732,94,86
733,94,102
734,94,110
735,94,123
736,94,136
737,94,137
738,95,30
739,95,39
740,95,48
741,95,55
742,95,56
743,95,75
744,95,110
745,95,125
746,96,83
747,96,115
748,97,1
749,97,59
750,97,85
751,98,11
752,98,13
753,98,23
754,98,38
755,98,64
756,98,70
757,98,72
758,98,114
759,100,9
760,100,22
761,100,26
762,100,28
763,100,29
764,100,32
765,100,33
766,100,43
767,100,50
768,100,62
769,100,66
770,100,67
771,100,69
772,100,86
773,100,110
774,100,119
775,100,122
776,100,127
777,100,130
778,100,132
779,100,137
780,102,1
781,102,2
782,102,37
783,102,58
784,102,59
785,102,66
786,102,69
787,102,94
788,102,110
789,102,136
790,103,0
791,103,28
792,103,46
